address,split,label,label_source,label_strategy,requested_label_mode,label_independence,feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold,label_basis_features
0x004c76c23dc3a648131f7da4ac29043fce70ab0c,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 00:57:21,2026-04-02 00:57:21,3,-2.713644382246734,-0.02666876846251014,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0056b9fd8180924159213403203f4abfd74f7d9a,train,1,future_return,future_return,future_return,independent_future_return,2026-03-20 22:32:59,2026-04-03 22:32:59,5,47.671732,1.2852989253490348,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00632523fd701f7ea73601ee23cd7ff76e3cd005,val,0,future_return,future_return,future_return,independent_future_return,2026-04-20 07:30:20,2026-05-04 07:30:20,3,297.71918729523907,0.26132681326631185,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0066d3af40cbfb819557b1d12182c07addb85bb9,train,0,future_return,future_return,future_return,independent_future_return,2026-03-26 07:39:05,2026-04-09 07:39:05,12,104.50551648747191,0.10233367623719877,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x006925fda67589364739aecde373029676de6024,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 05:56:11,2026-04-02 05:56:11,14,-12.748357806609393,-0.640463009927296,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x006c2cdf45568b66920d22ac428dc97b68785ee5,val,0,future_return,future_return,future_return,independent_future_return,2026-04-22 05:05:20,2026-05-06 05:05:20,22,-65.5620523,-0.8342758350980624,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x006cce06f38b4e0372fc1115c23a72ebcf839e50,train,0,future_return,future_return,future_return,independent_future_return,2026-03-20 12:23:19,2026-04-03 12:23:19,8,3.3419,0.1111443689491521,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x006e1bda77ded767e05296be484a77de8e054515,test,1,future_return,future_return,future_return,independent_future_return,2026-04-28 12:51:42,2026-05-12 12:51:42,18,110.950068,3.081949757721953,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0070b32fbd894ad5447c6629d2c64b9b02410414,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 01:03:57,2026-04-02 01:03:57,27,214.09843000000012,0.07740526131215422,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00747ddb2495029aafa6204556570fff8ccfa0a9,train,0,future_return,future_return,future_return,independent_future_return,2026-04-16 03:09:52,2026-04-30 03:09:52,5,-5.505951999999999,-0.22079313628115987,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x007495d41d6f357656b4557ed5ee4de39080a982,test,0,future_return,future_return,future_return,independent_future_return,2026-04-25 00:31:26,2026-05-09 00:31:26,4,1.2860000853347173,0.20215658340085388,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x007523afe419be0ae5bb2e72ac64bf8ef080b07f,train,0,future_return,future_return,future_return,independent_future_return,2026-04-17 03:02:56,2026-05-01 03:02:56,6,-7.035093600000005,-0.11299472189482661,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00764a31e270915b4ac65d0f7ca0f045a722e942,train,0,future_return,future_return,future_return,independent_future_return,2026-03-26 12:10:27,2026-04-09 12:10:27,10,11.0302,0.05987196425334012,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0079c31913ed195a00d17c23562e78d46a3154d8,train,0,future_return,future_return,future_return,independent_future_return,2026-04-08 22:56:09,2026-04-22 22:56:09,257,249.66583962884843,0.18359796970861414,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x007ea4cbbdf4d230e12e3913d706b796ede9c290,train,0,future_return,future_return,future_return,independent_future_return,2026-03-25 10:35:41,2026-04-08 10:35:41,10,13.612908392961915,0.10523929328379808,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00801f54a51ea01082db741f652428bc2945923c,test,0,future_return,future_return,future_return,independent_future_return,2026-04-25 13:39:06,2026-05-09 13:39:06,18,-4.55404051445634,-0.09047252098231978,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00841d579dd4644c7bff6721be90d9fd33324c4f,train,0,future_return,future_return,future_return,independent_future_return,2026-03-21 00:45:23,2026-04-04 00:45:23,5,-297.17198900000005,-0.12339031242969956,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0086b2d34926ad64e93b9ebd1e9659e17de7f5c0,train,0,future_return,future_return,future_return,independent_future_return,2026-04-16 01:00:04,2026-04-30 01:00:04,17,5.0547521586883075,0.16564369493712425,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x008c2b65e18befcfecafc772c4f40d6e6b54e046,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 13:58:03,2026-04-02 13:58:03,7,-69.849952,-0.9331996899610571,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x008f3a2cf1017081f7dfb4386e379249d24e2c48,train,1,future_return,future_return,future_return,independent_future_return,2026-03-30 21:44:20,2026-04-13 21:44:20,10,18.89927700111111,0.7776080873172543,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x009500fcd49dfb3e24ad56484b282f3330ac42c1,train,0,future_return,future_return,future_return,independent_future_return,2026-03-31 20:27:59,2026-04-14 20:27:59,5,-74.99730243291138,-0.6964151190830546,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0095366fe44c833420546ecfb20b9116dfc11e25,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 12:56:43,2026-04-02 12:56:43,4,-110.999766,-1.0,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0096fa1b91d10d5282612e21d47980161593de43,train,0,future_return,future_return,future_return,independent_future_return,2026-03-21 10:16:33,2026-04-04 10:16:33,3,-147.541214,-0.8310251500251654,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00982eb17990919971b6bdf3207ed42a7bd73308,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 00:58:01,2026-04-02 00:58:01,82,-37.191399999999994,-0.08506891947096853,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00b21022c1bfc33f85d95f8eb2c2a1b9af036cb7,train,0,future_return,future_return,future_return,independent_future_return,2026-03-20 18:14:41,2026-04-03 18:14:41,3,-5.336794615837316,-0.0259904447511313,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00b392b109aff010867a146b4d17fe3ac8ee0991,train,0,future_return,future_return,future_return,independent_future_return,2026-04-16 05:57:50,2026-04-30 05:57:50,3,-28.654561039999997,-0.3233970939712013,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00b969194f02f57142554eaf9db142850e0ec25c,test,0,future_return,future_return,future_return,independent_future_return,2026-04-26 11:06:22,2026-05-10 11:06:22,3,-269.999995,-1.0,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00bcb7d2a4cd7189de40d4d07698220c548a07da,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 06:00:57,2026-04-02 06:00:57,9,-130.161576,-0.8589596207219177,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00be7c4fffec45583a9e08f351480e6457f65aca,train,1,future_return,future_return,future_return,independent_future_return,2026-03-24 02:50:35,2026-04-07 02:50:35,7,27.531499999999994,0.4652280811443344,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00c7f29ff7a06ea07e15ea868e53bceb9b9d2732,val,1,future_return,future_return,future_return,independent_future_return,2026-04-23 01:00:52,2026-05-07 01:00:52,26,187.65255220309484,0.7356544976608465,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00cb93b8cde5e0e494508da91df66d00ea1c3992,train,0,future_return,future_return,future_return,independent_future_return,2026-03-20 17:09:49,2026-04-03 17:09:49,4,-7.999922,-1.0,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00cd592c587070d5bcffe3ac945d236f166206ea,val,0,future_return,future_return,future_return,independent_future_return,2026-04-22 01:44:56,2026-05-06 01:44:56,16,-80.79490504438971,-0.5855936658252627,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00d49044588b2dd026767418d5dd0a89a0368a24,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 01:02:01,2026-04-02 01:02:01,14,-2.9171219999999987,-0.029171231376780224,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00dbf7db65f3c32cd8f0d504e9ad9e13fc1f3bb6,test,1,future_return,future_return,future_return,independent_future_return,2026-04-27 03:53:42,2026-05-11 03:53:42,34,550.3931044163104,3.5382967946212847,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00dbf85a340aea7e7e38ca3d00466e9fce2396ba,train,0,future_return,future_return,future_return,independent_future_return,2026-03-20 14:54:23,2026-04-03 14:54:23,3,-35.589998,-1.0,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00e0cf47083b03af2ffbf0160db6aa3848928a94,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 10:46:31,2026-04-02 10:46:31,6,-58.238998999999986,-0.29378174473126745,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00e1e82c27aae8b2459c7721497e7b481916b679,train,1,future_return,future_return,future_return,independent_future_return,2026-04-04 19:25:41,2026-04-18 19:25:41,4,44.74325752595559,0.7912132763294297,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00e4ffd7dd8682833cc9d70101e875abe847efc8,train,1,future_return,future_return,future_return,independent_future_return,2026-04-05 07:41:29,2026-04-19 07:41:29,18,49.35886895351103,2.0933987194515122,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00e50c3dc6f815ce643a94a1a35c220059c6b5cc,train,0,future_return,future_return,future_return,independent_future_return,2026-03-20 10:07:01,2026-04-03 10:07:01,3,-56.650511,-0.2373094551599577,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00e8902c571cbf1e460adbf463148b130d594c0e,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 15:00:57,2026-04-02 15:00:57,23,-16.02166900000001,-0.04561245040073782,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00ec7aee88070acea12b5be3c78008013299687f,train,0,future_return,future_return,future_return,independent_future_return,2026-03-26 07:41:29,2026-04-09 07:41:29,16,28.604398500000002,0.3678156044316328,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00f5075799734756cddbcbaed8b4e74a5efd6560,train,0,future_return,future_return,future_return,independent_future_return,2026-03-29 17:36:49,2026-04-12 17:36:49,3,2.0180306876874505,0.03500725568562611,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00f7ba317491228721185e48fa2cdc6be1d9c623,train,0,future_return,future_return,future_return,independent_future_return,2026-03-22 16:34:35,2026-04-05 16:34:35,5,-4.471368600000001,-0.10585757088393608,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00f8def5bef90ad180e8da6329ad27655804153b,train,1,future_return,future_return,future_return,independent_future_return,2026-03-19 10:46:19,2026-04-02 10:46:19,17,194.27288191556318,2.697009051857138,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00fa33464dc18d54b53f5af5565fa884f969c899,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 21:22:53,2026-04-02 21:22:53,23,-49.35995227109525,-0.5104478901507965,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x00fefd8cfd35bd0ccd86083086ffbf39240e52e2,train,1,future_return,future_return,future_return,independent_future_return,2026-03-21 01:18:53,2026-04-04 01:18:53,9,267.43513899999994,0.6519346701904962,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x010138da36cf100c00a5a59c8643e4a4a55df19c,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 01:00:55,2026-04-02 01:00:55,74,26.950427,0.17274817128286057,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x010498c4506bc5c4b6b54beb5493db1aed3ff3f9,train,1,future_return,future_return,future_return,independent_future_return,2026-04-02 07:40:35,2026-04-16 07:40:35,176,6093.452049910403,3.2183472209020034,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0105d164963928b357cfe03a2420321a9414d9c0,train,0,future_return,future_return,future_return,independent_future_return,2026-04-05 15:05:29,2026-04-19 15:05:29,23,-30.287603419999996,-0.2057145680837769,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0109fd145a8bfc646ecc82194106fd9f7da67d9b,train,0,future_return,future_return,future_return,independent_future_return,2026-03-24 02:46:15,2026-04-07 02:46:15,8,-17.489359,-0.67266788669273,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x010b15526e69e849705cd546bb986fa7965203c9,train,0,future_return,future_return,future_return,independent_future_return,2026-04-16 16:31:48,2026-04-30 16:31:48,11,-24.27618040623494,-0.4870914541398127,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x010b6672e9b09738cd0a2c4a51da7069b7bab668,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 03:38:43,2026-04-02 03:38:43,17,-21.2928208,-0.47956230289030694,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x010c3b575f50ab8ae378ed3905f74bc32bbc4af7,train,0,future_return,future_return,future_return,independent_future_return,2026-04-10 13:38:49,2026-04-24 13:38:49,8,-8.8837028,-0.1984907193815119,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x010e36d5bf8995b15b7dbea9a34c7d3b40fa2e9f,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 14:59:23,2026-04-02 14:59:23,3,-9.2867,-0.2806777345579946,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x011595666d1260af669286430fde71d5f0a89cab,train,0,future_return,future_return,future_return,independent_future_return,2026-04-02 06:35:07,2026-04-16 06:35:07,10,12.064183522083017,0.23168126740936318,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x01211fb19f647cc5055dc2257a03cd369dee11d2,train,0,future_return,future_return,future_return,independent_future_return,2026-03-20 07:56:45,2026-04-03 07:56:45,4,-49.90639540018719,-1.0,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x012243beb8652d7e820c911e085e9360676ac8f4,train,1,future_return,future_return,future_return,independent_future_return,2026-03-19 05:55:47,2026-04-02 05:55:47,6,66.716425,1.5318243106335128,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0130afd6f3efddf1c3e16e01217b172dd9befb49,train,0,future_return,future_return,future_return,independent_future_return,2026-03-19 22:27:43,2026-04-02 22:27:43,12,-343.139141,-1.0,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0134f2355cec1a28e89785819c718d76375dea74,train,1,future_return,future_return,future_return,independent_future_return,2026-03-20 06:52:47,2026-04-03 06:52:47,5,26.36090803550333,1.9239852115016205,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0139e4eacaa3126c67fc22e53ea4a440060d1d18,train,1,future_return,future_return,future_return,independent_future_return,2026-03-19 10:46:01,2026-04-02 10:46:01,3,81.76758751062549,2.627875236505641,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x01413c8ee0925f2985c47fe14e94316f99cc134f,train,0,future_return,future_return,future_return,independent_future_return,2026-03-29 17:35:39,2026-04-12 17:35:39,4,-9.029999999999998,-0.47451392538097736,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x014cd09d4580d3736ec43164ba34f06d483639e7,train,0,future_return,future_return,future_return,independent_future_return,2026-03-28 09:43:11,2026-04-11 09:43:11,7,-125.2661965532922,-0.16417303400489613,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x014e9fc2b1d55908a9e67b8aed7b1923ce42cbce,train,0,future_return,future_return,future_return,independent_future_return,2026-04-08 22:22:59,2026-04-22 22:22:59,12,-20.006432947792245,-0.29367676011707017,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x014f5aaac1e44658929e68784815453a8e0b0a5a,train,0,future_return,future_return,future_return,independent_future_return,2026-03-21 22:09:27,2026-04-04 22:09:27,7,-33.43686,-0.5142554730133556,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0150a04b4f0f4f19c4e8185a40e284006234d23e,train,0,future_return,future_return,future_return,independent_future_return,2026-04-04 07:19:15,2026-04-18 07:19:15,3,-1.2184206623965448,-0.01259802833912406,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x01558244be7f8032bdeab1cef5839be0180ba580,train,0,future_return,future_return,future_return,independent_future_return,2026-04-09 19:09:13,2026-04-23 19:09:13,5,-0.2837587265010344,-0.038432377961453684,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0157229dae0f9f5b0eb2296a8b368829d227340f,train,0,future_return,future_return,future_return,independent_future_return,2026-04-03 09:34:19,2026-04-17 09:34:19,66,19.143173279801267,0.13142096304155113,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x015a3ca2c2cc782e73ab75ede3ac8302f0270f35,train,1,future_return,future_return,future_return,independent_future_return,2026-04-08 02:53:25,2026-04-22 02:53:25,8,1091.9450592015767,0.5862741063007478,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x015c3b509b3fc15625b757c12381e72b511cec11,train,0,future_return,future_return,future_return,independent_future_return,2026-03-31 22:30:27,2026-04-14 22:30:27,3,-4.161,-0.43345014229581696,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x016d4211af5cdd021d72859bf80b151d07c23781,val,0,future_return,future_return,future_return,independent_future_return,2026-04-19 23:19:56,2026-05-03 23:19:56,17,-131.7377404539895,-0.696950554322108,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
0x0173cdcceee98aeecd0896845e9831d4c24fd05d,train,0,future_return,future_return,future_return,independent_future_return,2026-03-31 18:32:19,2026-04-14 18:32:19,9,-36.65724535,-0.8510568734247989,0.4323865591649691,"feature_cutoff,label_window_end,future_n_resolved_trades,future_net_profit,future_roi,future_return_threshold"
